Autor,Frequencia,Offset,Timestamp_Coleta
"Rodrigues, José Nivaldino",2,40000,2025-12-30T18:18:54.247502
"Rodrigues, José Ribamar",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, José Wrigell Menezes",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Joseneusa Brilhante",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Josivane Costa",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Julia Abrantes",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Júlia Alves Marinho",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Júlia Camarotti",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Juliana da Silva Quintiliano",2,40000,2025-12-30T18:18:54.247502
"Rodrigues, Juliana Mendes",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Juliana Petrocchi",5,40000,2025-12-30T18:18:54.247502
"Rodrigues, Juliana Rocha",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Juliana Sabino",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Jullyana C.",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Jullyana Carvalho",2,40000,2025-12-30T18:18:54.247502
"Rodrigues, Karis Maria de Pinho",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Karolyna Veloso",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Katherine de Souza",2,40000,2025-12-30T18:18:54.247502
"Rodrigues, Kathyanne dos Santos Costa",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Kelly Assis",2,40000,2025-12-30T18:18:54.247502
"Rodrigues, Kelly Barreto",2,40000,2025-12-30T18:18:54.247502
"Rodrigues, Kelly Cristian de Oliveira",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Kybelle de Oliveira",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Larisa Daniele Teles",1,40000,2025-12-30T18:18:54.247502
"Rodrigues, Larissa Alencar",3,40000,2025-12-30T18:18:54.247502
"Rodrigues, Larissa Goulart",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Larissa Meireles",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Leandro Dias Carneiro",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Leandro do Nascimento",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Leane Perim",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lêda Simone Lima",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Léia do Vale",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Léo Peixoto",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Letícia Fernandes Silva",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Letícia Murad",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lídia da Silva",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lígia Villela",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Liliane Barbosa",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Liliane dos Santos",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lineu Neiva",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lívia Cardoso da Silva",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Livia dos Santos",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lívia Penna Firme",3,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lorena Charife",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lorena dos Santos",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lorena Silva Bicalho",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lorrany Santos",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luanda Lira",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lucas Alves",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lucas Ferreira Caxangá",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lucas Igor Cavalcante",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lucas Silva",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luciana Ávila",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luciana Maria Dias de Ávila",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luciana Vieira de Novais",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luciano de Paula",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Lucimar de Paula",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Ludmila Araújo de Sá Teles",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luisa Sabino",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luiz Cláudio de Queiroz",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luiz Fernando",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luiza Betina Petroll",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Luiza Roure de Aguiar",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Magda Estrela Oliveira",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Maira Pinto Cauchioli",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Maisa Isabela",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Maísa Isabela",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Manoel Antonio Quaresma",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcela Abreu",5,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcela Cardoso",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcela Rubim Schwab Leite",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcelo Claudio Martins",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcelo E. C.",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcelo Moraes",1,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcelo O.",2,40050,2025-12-30T18:18:58.652294
"Rodrigues, Marcelo Oliveira",2,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcelo Palmeira",8,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcia Elisabeth",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcio L.",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marco Antonio",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcos André Torrezani",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcos Aurelio",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcos Vinícius Soares",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marcus V. R.",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Margarida Maria Mariano",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Alexandrina de Souza",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Augusta Carvalho",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Cristina Soares",17,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria da Assunção Pereira",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria das Graças",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria de Fátima Neris",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria De Lourdes Carlos Ferreirinha",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria de Lourdes Carlos Ferreirinha",6,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Diva da Silva",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria dos Remédios",4,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Helena Serafim",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Luisa Mendes",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Madalena",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Madalena Guimarães",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maria Marta do Couto Pereira",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Mariana de Assunção",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Mariana Ramos",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marili V. N.",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marina Araújo",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marina Lima",3,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marina Silva Bicalho",3,40100,2025-12-30T18:19:03.257176
"Rodrigues, Marlene Teixeira",4,40100,2025-12-30T18:19:03.257176
"Rodrigues, Matheus",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Matheus Vinícius Aguiar",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maurício Macêdo",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Mayra Soares Costa",4,40100,2025-12-30T18:19:03.257176
"Rodrigues, Mayra Soares da Costa",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Maysa Puccinelli Victor",2,40100,2025-12-30T18:19:03.257176
"Rodrigues, Meigan Sack",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Melina Soares",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Michele Lopes",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Miguel Trefaut",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Mônica Giordana Franceli Blau",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Mosar Corrêa",3,40100,2025-12-30T18:19:03.257176
"Rodrigues, Myriam Christina Alves",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, N. M.",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Nadja Cézar Ianzer",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Nailton Martins",3,40100,2025-12-30T18:19:03.257176
"Rodrigues, Naomí Souza",1,40100,2025-12-30T18:19:03.257176
"Rodrigues, Natan de Souza",2,40100,2025-12-30T18:19:03.257176
"Rodrigues, Natasha Brianez",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Nayara dos Santos",3,40150,2025-12-30T18:19:07.664709
"Rodrigues, Neuma Brilhante",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Neuma Brilhante (org.)",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Nicole Silva Bicalho",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Nikolas Gebrim",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Nithyama Gouveia",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Olga Maíra Machado",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Paola Daniella da Fonseca",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Patrícia Lima",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Patrícia Marques",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Patricia Marquez",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Patrícia Silveira",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Paula Pereira",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Paulo Vianney Vilela",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Pedro Augusto Matos",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Pedro Guilherme Alves",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Pedro Paulo de Oliveira",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Philipe Queiroz",6,40150,2025-12-30T18:19:07.664709
"Rodrigues, Pollyana Pires Aranha",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Pollyanna Salles",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Polyana",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Polyana Alves",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Priscila de Oliveira",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Priscilla Coppola de Souza",6,40150,2025-12-30T18:19:07.664709
"Rodrigues, Priscylla Fabiana Amorim da Cruz",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rachel Vallego",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rafael Antonio",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rafael Nunes",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Raimundo Nonato Delgado",13,40150,2025-12-30T18:19:07.664709
"Rodrigues, Raphael",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Raquel Nava",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Renata de Leles",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Renata M.",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Renata Rena",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Renato Arthur Franco",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Renato Bastos",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Renato Gonçalves",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Reurison Silva",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Ricardo",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Ricardo Crisafulli",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Ricardo de Oliveira",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Ricardo José Duarte",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Ricardo Lenon da Silva",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Ricardo R.",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rita de Cássia Meireles",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Roberta Carina da Silva",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rodolfo Rêgo  Deusdará",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rodolfo Rêgo Deusdará",2,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rodrigo Alexandre da Cunha",1,40150,2025-12-30T18:19:07.664709
"Rodrigues, Rodrigo Antônio de Freitas",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Roger Luiz",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Romaira Guedes",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Ronaldo da Silva",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Ronaldo Pilati",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Rosalina Aparecida Partezani",5,40200,2025-12-30T18:19:12.371957
"Rodrigues, Rosângela Correa",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Rosângela Corrêa",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Rosiane Dias",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Rúbia Cristina",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Ruth Meyre Mota",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Samantha Couto",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Samuel Terto de Sousa",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sandra Iara Furtado Costa",4,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sandro Gomes",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sara Domingos",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sara Raissa Silva",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sarah Evangelista",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sávia Maria Leite",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sérgio Leite",4,40200,2025-12-30T18:19:12.371957
"Rodrigues, Sheila Silva",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Shirlei Daudt",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Silvia Barbosa",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Silvia Carla Sousa",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Silvia Helena",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Silvia Souza de Miranda",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Stanley Amarante",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Stephany Caroline Vilela Alves",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Suzan Waleska Pequeno",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Taíla Albuquerque",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Taislene Butarello",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Tamine Cauchioli",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Tânia Maria de Andrade",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Tarcila Gualberto",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Tatiana Silva",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Tayanne Oliveira",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Teresinha de Jesus Deléo",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thais Carvalho Valadares",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thaís Moysés Nogueira",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thaise da Silva",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thalys Sampaio",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thaysa",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thaysa Andréia de Miranda",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thiago",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thiago Francisco",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thiago Luiz F.",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thiago Luiz Freire",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thiago Oliveira",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thiago Souza",1,40200,2025-12-30T18:19:12.371957
"Rodrigues, Thyago Silva",2,40200,2025-12-30T18:19:12.371957
"Rodrigues, Tiago da Costa Alves da Fontoura",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Tiago de Aguiar",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Tiago Serras",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Ulisdete Rodrigues de Souza",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Valquiria de Lima",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Valtemir dos Santos",5,40250,2025-12-30T18:19:16.774600
"Rodrigues, Vanderlene da Silva",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Vânia Maria de Albuquerque",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Vinícius Aquino Machado",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Vinícius de Oliveira",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Vinícius Gomes",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Viviane Belini",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Vivianne da Rocha",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Waldecy",4,40250,2025-12-30T18:19:16.774600
"Rodrigues, Wanderson Tobias",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Wellington",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Wesley Medeiros",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Agna Rita dos Santos",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Aída A. A. Abreu e Silva",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Ana M.G.D.",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Ana Paula Ribeiro",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Antonia Regina Furgato",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Carlos Ewerton Maia",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Erlita",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, F. H. G.",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Fernando",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Flávio Henrique Guimarães",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Fransber Rondinelle Araújo",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Gabriela de Andrade",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Georgete Medleg",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Gustavo Costa",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Helbert Abe",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, J.A.S.",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, JCA",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Juliana P.",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Júlio Carlyle Macedo",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Kazue Horigoshi",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Kedma Neves",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Kelly Barreto",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Laécio C.",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Lílian Cavalheiro",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Marcelo P.",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Marcos Sales",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Maria Cristina Soares",2,40250,2025-12-30T18:19:16.774600
"Rodrigues, Maria de Lourdes Carlos Ferreirinha",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Marília de Castro",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Marlene Teixeira",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Miguel Trefaut",5,40250,2025-12-30T18:19:16.774600
"Rodrigues, Neuma Brilhante",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Pâmella",1,40250,2025-12-30T18:19:16.774600
"Rodrigues, Pollyanna Salles",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, R. Nonato",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, R. Nonato D.",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, Sandro Gomes",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, Thiago",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, Vantuil Antônio",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, Vinícius Gomes",1,40300,2025-12-30T18:19:21.080512
"Rodrigues, Waldecy",1,40300,2025-12-30T18:19:21.080512
"Rodrigues-Carvalho, Claudia",1,40300,2025-12-30T18:19:21.080512
"Rodrigues-Carvalho, Claudia",1,40300,2025-12-30T18:19:21.080512
"Rodrigues-Sobrinho, C.R.M.",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Arancibia, Felipe Eduardo",1,40300,2025-12-30T18:19:21.080512
"Rodriguez Ávila, Nuria",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Castellón, Enrique",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Chávez, Bertha Katherine",1,40300,2025-12-30T18:19:21.080512
"Rodríguez de la Vega, Ricardo C.",1,40300,2025-12-30T18:19:21.080512
"Rodriguez Gasca, Efrain Andres",1,40300,2025-12-30T18:19:21.080512
"Rodriguez Gasca, Mariannys",1,40300,2025-12-30T18:19:21.080512
"Rodriguez Martinez, Marco Antonio",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Martínez, Marco Antonio",2,40300,2025-12-30T18:19:21.080512
"RodrÍguez Olfenza, Yná Kabe",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Pérez, Vianel de Jesús",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Preciado, Iveth Patricia",1,40300,2025-12-30T18:19:21.080512
"Rodriguez Rebolledo, Juan Felix",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Rodríguez, Orlando Antonio",1,40300,2025-12-30T18:19:21.080512
"Rodriguez Sañudo, Carlos Anibal",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Sosa, Evelin",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Triana, Diana Rocío",1,40300,2025-12-30T18:19:21.080512
"Rodríguez Vásquez, Mário Pedro",1,40300,2025-12-30T18:19:21.080512
"Rodriguez, Daniel Lins",1,40300,2025-12-30T18:19:21.080512
"Rodriguez, Efrain",2,40300,2025-12-30T18:19:21.080512
"Rodríguez, Felipe Ramón Moro",1,40300,2025-12-30T18:19:21.080512
"Rodríguez, Juan Pablo Diago",1,40300,2025-12-30T18:19:21.080512
"Rodríguez, Lilia Mabel",1,40300,2025-12-30T18:19:21.080512
"Rodríguez, Luis A.",2,40300,2025-12-30T18:19:21.080512
"Rodriguez, Maria Fernanda Reyes",1,40300,2025-12-30T18:19:21.080512
"Rodriguez, Milena Baratta Nunes Aldigueri",1,40300,2025-12-30T18:19:21.080512
"Rodríguez, Yuri Tatiana Campo",3,40300,2025-12-30T18:19:21.080512
"Rodriguez, David Enrique Aguilar",1,40300,2025-12-30T18:19:21.080512
"Rodriguez, N.M.",1,40300,2025-12-30T18:19:21.080512
"Rodríguez-Brito, Sabrina",1,40300,2025-12-30T18:19:21.080512
"Rodríguez-Kábana, Rodrigo",3,40300,2025-12-30T18:19:21.080512
"Rodríguez-Páez, J. E.",1,40300,2025-12-30T18:19:21.080512
"Rodriguez-Rebolledo, Juan",1,40300,2025-12-30T18:19:21.080512
"Roehsig, Lauri",1,40300,2025-12-30T18:19:21.080512
"Roepstorf, Peter",1,40300,2025-12-30T18:19:21.080512
"Roepstorff, Peter",1,40300,2025-12-30T18:19:21.080512
"Röer, Jan Philipp",1,40300,2025-12-30T18:19:21.080512
"Roesler, Claudia Rosane",2,40300,2025-12-30T18:19:21.080512
"Roesler, Guilherme Mazui",1,40300,2025-12-30T18:19:21.080512
"Rogae, Letícia Maria Mendes",1,40350,2025-12-30T18:19:25.536772
"Roger, Isabelle",1,40350,2025-12-30T18:19:25.536772
"Rogério, José R.",1,40350,2025-12-30T18:19:25.536772
"Rogier, Christophe",1,40350,2025-12-30T18:19:25.536772
"Rogo, Rafael Lopes",1,40350,2025-12-30T18:19:25.536772
"Rogoski, Bianca da Nóbrega",2,40350,2025-12-30T18:19:25.536772
"Rohde, Luis A",1,40350,2025-12-30T18:19:25.536772
"Rohlfs, Daniela Buosi",1,40350,2025-12-30T18:19:25.536772
"Rohlfs, Waldo José Caram",1,40350,2025-12-30T18:19:25.536772
"Rohlman, Diane S.",1,40350,2025-12-30T18:19:25.536772
"Rohr, Juliana Tessari Dias",3,40350,2025-12-30T18:19:25.536772
"Rohr, Sandra",1,40350,2025-12-30T18:19:25.536772
"Roig, Henrique Llacer",12,40350,2025-12-30T18:19:25.536772
"Roithmann, Renato",1,40350,2025-12-30T18:19:25.536772
"Roitman, Iris",2,40350,2025-12-30T18:19:25.536772
"Roitman, Israel",1,40350,2025-12-30T18:19:25.536772
"Roitman, Luciano",2,40350,2025-12-30T18:19:25.536772
"Roitman, Pedro",1,40350,2025-12-30T18:19:25.536772
"Roitman, Israel",1,40350,2025-12-30T18:19:25.536772
"Rojas Alvarado, Alex Heriberto",1,40350,2025-12-30T18:19:25.536772
"Rojas Huacanca, Jaime Rolando",1,40350,2025-12-30T18:19:25.536772
"Rojas Manzano, Manuel Alejandro",2,40350,2025-12-30T18:19:25.536772
"Rojas Reyes, Alexander Alberto",1,40350,2025-12-30T18:19:25.536772
"Rojas Vidaurreta, Laura",1,40350,2025-12-30T18:19:25.536772
"Rojas, Cristian A.",1,40350,2025-12-30T18:19:25.536772
"Rojas, Daniela Toro",1,40350,2025-12-30T18:19:25.536772
"Rojas, Juan Pedro",2,40350,2025-12-30T18:19:25.536772
"Rojas, Lourdes Yamila Quintero",1,40350,2025-12-30T18:19:25.536772
"Rojas, Miguel Angel Vallejo",1,40350,2025-12-30T18:19:25.536772
"Rojas, Rosario",1,40350,2025-12-30T18:19:25.536772
"Rojas, Silvia Palma",1,40350,2025-12-30T18:19:25.536772
