Orientador,Frequencia,Offset,Timestamp_Coleta
"Menezes, Albene Miriam Ferreira",13,2100,2025-12-30T17:11:23.789322
"Menezes, Albene Mirian Ferreira",1,2100,2025-12-30T17:11:23.789322
"Menezes, Elisabeth Aparecida Corrêa",7,2100,2025-12-30T17:11:23.789322
"Menezes, João Paulo Cunha de",7,2100,2025-12-30T17:11:23.789322
"Menezes, Josinalva Estacio",3,2100,2025-12-30T17:11:23.789322
"Menezes, Júlio Eduardo da Silva",2,2100,2025-12-30T17:11:23.789322
"Menezes, Leonardo Rodrigues Araújo Xavier de",15,2100,2025-12-30T17:11:23.789322
"Menezes, Mariana Devezas Rodrigues Murias de",1,2100,2025-12-30T17:11:23.789322
"Menezes, Marilde Loiola de",12,2100,2025-12-30T17:11:23.789322
"Menezes, Paulo de Tarso Luiz",1,2100,2025-12-30T17:11:23.789322
"Menezes, Rafael Terra de",41,2100,2025-12-30T17:11:23.789322
"Menezes, Roberto Goulart",20,2100,2025-12-30T17:11:23.789322
"Menezes, Ruth Losada de",16,2100,2025-12-30T17:11:23.789322
"Merchan-Hamann, Edgar",23,2100,2025-12-30T17:11:23.789322
"Merchán-Hamann, Edgar",1,2100,2025-12-30T17:11:23.789322
"Merlin, André",1,2100,2025-12-30T17:11:23.789322
"Mertens, Frédéric Adelin Georges",19,2150,2025-12-30T17:11:26.023482
"Mesa, Gloria Maria Vargas López de",1,2150,2025-12-30T17:11:26.023482
"Mesa, Glória Maria Vargas Lopez de",9,2150,2025-12-30T17:11:26.023482
"Mesquita, Daniel Oliveira",1,2150,2025-12-30T17:11:26.023482
"Mesquita, Jaqueline Godoy",8,2150,2025-12-30T17:11:26.023482
"Messenberg, Débora",2,2150,2025-12-30T17:11:26.023482
"Mestrinho, Heliana Dantas",6,2150,2025-12-30T17:11:26.023482
"Mettel, Thereza Pontual de Lemos",5,2150,2025-12-30T17:11:26.023482
"Metzger, Ingrid Ferreira",1,2150,2025-12-30T17:11:26.023482
"Meyer, Gustavo",2,2150,2025-12-30T17:11:26.023482
"Mezzarane, Rinaldo André",11,2150,2025-12-30T17:11:26.023482
"Miccoli, Laura Stella",1,2150,2025-12-30T17:11:26.023482
"Mieto, Gabriela Sousa de Melo",4,2150,2025-12-30T17:11:26.023482
"Mietto, Gabriela Sousa de Melo",7,2150,2025-12-30T17:11:26.023482
"Migon, Hélio dos Santos",2,2150,2025-12-30T17:11:26.023482
"Miguel, Eder Pereira",9,2150,2025-12-30T17:11:26.023482
"Miguel, Luis Felipe",21,2150,2025-12-30T17:11:26.023482
"Miguel, Luís Felipe",1,2150,2025-12-30T17:11:26.023482
"Miller, Robert Neil Gerard",21,2150,2025-12-30T17:11:26.023482
"Milovic, Miroslav",32,2150,2025-12-30T17:11:26.023482
"Ming, Tien Lin",2,2150,2025-12-30T17:11:26.023482
"Ming-Tien, Lin",1,2150,2025-12-30T17:11:26.023482
"Minoti, Ricardo Tezini",10,2150,2025-12-30T17:11:26.023482
"Minstsu Hung, Edson",1,2150,2025-12-30T17:11:26.023482
"Miotto, Ronei",2,2150,2025-12-30T17:11:26.023482
"Miranda Cerda, Rodrigo Andrés",5,2150,2025-12-30T17:11:26.023482
"Miranda, Antonio",25,2150,2025-12-30T17:11:26.023482
"Miranda, Antonio Carlos",1,2150,2025-12-30T17:11:26.023482
"Miranda, Antonio Carlos de Oliveira",14,2150,2025-12-30T17:11:26.023482
"Miranda, Antônio Carlos de Oliveira",1,2150,2025-12-30T17:11:26.023482
"Miranda, Antônio Lisboa Carvalho de",1,2150,2025-12-30T17:11:26.023482
"Miranda, Carlos Roberto de Resende",2,2150,2025-12-30T17:11:26.023482
"Miranda, Heloisa Sinatora",2,2150,2025-12-30T17:11:26.023482
"Miranda, Heloisa Sinátora",11,2150,2025-12-30T17:11:26.023482
"Miranda, Heloísa Sinátora",2,2150,2025-12-30T17:11:26.023482
"Miranda, Luciana de Oliveira",16,2150,2025-12-30T17:11:26.023482
"Miranda, Luís Henrique de",6,2150,2025-12-30T17:11:26.023482
"Miranda, Luiz Carlos",8,2150,2025-12-30T17:11:26.023482
"Miranda, Roberto Campos da Rocha",4,2150,2025-12-30T17:11:26.023482
"Miserda, Roberto Francisco Bobenrieth",4,2150,2025-12-30T17:11:26.023482
"Mitjáns Martínez, Albertina",29,2150,2025-12-30T17:11:26.023482
"Mocellin, Alexandra",4,2150,2025-12-30T17:11:26.023482
"Moesch, Marutschka Martini",20,2150,2025-12-30T17:11:26.023482
"Moita, Edvaldo de Aguiar Portela",2,2150,2025-12-30T17:11:26.023482
"Mól, Anderson Luiz Rezende",5,2150,2025-12-30T17:11:26.023482
"Mól, Gerson de Souza",30,2150,2025-12-30T17:11:26.023482
"Molina Morales, Francesc Xavier",1,2150,2025-12-30T17:11:26.023482
"Molina, Fernanda",1,2150,2025-12-30T17:11:26.023482
"Molina, Guilherme Eckhardt",9,2150,2025-12-30T17:11:26.023482
"Molina, Mônica Castagna",49,2150,2025-12-30T17:11:26.023482
"Molinaro, Luis Fernando Ramos",19,2200,2025-12-30T17:11:28.246321
"Moll, Jaqueline",2,2200,2025-12-30T17:11:28.246321
"Mollo, Maria de Lourdes Rollemberg",11,2200,2025-12-30T17:11:28.246321
"Monnerat, Rose Gomes",23,2200,2025-12-30T17:11:28.246321
"Montagner, Maria Inez",1,2200,2025-12-30T17:11:28.246321
"Montagner, Miguel Ângelo",16,2200,2025-12-30T17:11:28.246321
"Montandon, Maria Isabel",19,2200,2025-12-30T17:11:28.246321
"Monte, Damares de Castro",1,2200,2025-12-30T17:11:28.246321
"Monte, Marisa Bezerra de Melo",1,2200,2025-12-30T17:11:28.246321
"Monte, Paulo Aguiar do",8,2200,2025-12-30T17:11:28.246321
"Monteiro, Fabio Ferreira",4,2200,2025-12-30T17:11:28.246321
"Monteiro, Fábio Ferreira de",1,2200,2025-12-30T17:11:28.246321
"Monteiro, Julio César Neves",1,2200,2025-12-30T17:11:28.246321
"Monteiro, Júlio César Neves",12,2200,2025-12-30T17:11:28.246321
"Monteiro, Patricia de Campos Gomes",1,2200,2025-12-30T17:11:28.246321
"Monteiro, Pedro Sadi",52,2200,2025-12-30T17:11:28.246321
"Monteiro, Rafael Veríssimo",2,2200,2025-12-30T17:11:28.246321
"Monteiro, Renata Alves",6,2200,2025-12-30T17:11:28.246321
"Monteiro, Simone Borges Simão",20,2200,2025-12-30T17:11:28.246321
"Montoro, Tânia Siqueira",24,2200,2025-12-30T17:11:28.246321
"Moraes Júnior, Rui de",3,2200,2025-12-30T17:11:28.246321
"Moraes, Clayton Franco",2,2200,2025-12-30T17:11:28.246321
"Moraes, Daniela Marques de",19,2200,2025-12-30T17:11:28.246321
"Moraes, Gabriela Garcia Batista Lima",12,2200,2025-12-30T17:11:28.246321
"Moraes, Katarinne Lima",1,2200,2025-12-30T17:11:28.246321
"Moraes, Lídia Maria Pepe de",11,2200,2025-12-30T17:11:28.246321
"Moraes, Luiz Roberto Santos",1,2200,2025-12-30T17:11:28.246321
"Moraes, Raquel de Almeida",27,2200,2025-12-30T17:11:28.246321
"Moraes, Renato Mariz de",7,2200,2025-12-30T17:11:28.246321
"Moraes, Roberto Alexandre Vitória de",5,2200,2025-12-30T17:11:28.246321
"Morais, Bergmann",1,2200,2025-12-30T17:11:28.246321
"Morais, Helena Castanheira de",8,2200,2025-12-30T17:11:28.246321
"Morais, Marcus Vinicíus Girão de",1,2200,2025-12-30T17:11:28.246321
"Morais, Marcus Vinícius Girão de",9,2200,2025-12-30T17:11:28.246321
"Morais, Mário Augusto Pinto de",1,2200,2025-12-30T17:11:28.246321
"Morais, Paulo César de",23,2200,2025-12-30T17:11:28.246321
"Morales Sánchez, José Manoel",8,2200,2025-12-30T17:11:28.246321
"Morales, Juan Carlos Pérez",2,2200,2025-12-30T17:11:28.246321
"More, Anna Herron",7,2200,2025-12-30T17:11:28.246321
"Moreira, Demóstenes",11,2200,2025-12-30T17:11:28.246321
"Moreira, Elaine",5,2200,2025-12-30T17:11:28.246321
"Moreira, Geraldo Eustáquio",19,2200,2025-12-30T17:11:28.246321
"Moreira, Helmar Nunes",1,2200,2025-12-30T17:11:28.246321
"Moreira, Maria Manuela",1,2200,2025-12-30T17:11:28.246321
"Moreira, Marina Figueiredo",14,2200,2025-12-30T17:11:28.246321
"Moreira, Marise Amaral Rebouças",2,2200,2025-12-30T17:11:28.246321
"Moreira, Tito Belchior Silva",4,2200,2025-12-30T17:11:28.246321
"Moreira, Vitor Augusto Motta",3,2200,2025-12-30T17:11:28.246321
"Moreno Vásquez, Francis Arody",1,2200,2025-12-30T17:11:28.246321
"Moreno, Fernanda Passini",7,2200,2025-12-30T17:11:28.246321
"Moretti, Celso Luiz",13,2250,2025-12-30T17:11:30.469821
"Moretzsohn, Márcio de Carvalho",1,2250,2025-12-30T17:11:30.469821
"Morgan, Beatriz Fátima",7,2250,2025-12-30T17:11:30.469821
"Mortari, Ana Carolina",1,2250,2025-12-30T17:11:30.469821
"Mortari, Márcia Renata",24,2250,2025-12-30T17:11:30.469821
"Mota, Achiles Fontana da",1,2250,2025-12-30T17:11:30.469821
"Mota, Celia Maria dos Santos Ladeira",1,2250,2025-12-30T17:11:30.469821
"Mota, Célia Maria dos Santos Ladeira",13,2250,2025-12-30T17:11:30.469821
"Mota, José Aroudo",17,2250,2025-12-30T17:11:30.469821
"Mota, Licia Maria Henrique da",16,2250,2025-12-30T17:11:30.469821
"Mota, Luiz Augusto Casulari Roxo da",1,2250,2025-12-30T17:11:30.469821
"Mota, Marcus Santos",28,2250,2025-12-30T17:11:30.469821
"Mota, Neusa Maria Bezerra",2,2250,2025-12-30T17:11:30.469821
"Motoyama, Andréa Barretto",2,2250,2025-12-30T17:11:30.469821
"Motta, José Maurício Santos Torres da",16,2250,2025-12-30T17:11:30.469821
"Motta, Lucília Domingues Casulari da",1,2250,2025-12-30T17:11:30.469821
"Motta, Luiz Augusto Casulari Roxo da",33,2250,2025-12-30T17:11:30.469821
"Motta, Luiz Gonzaga",5,2250,2025-12-30T17:11:30.469821
"Motta, Luiz Gonzaga Figueiredo",17,2250,2025-12-30T17:11:30.469821
"Motta, Mariza Velozo",1,2250,2025-12-30T17:11:30.469821
"Motta, Paulo César",15,2250,2025-12-30T17:11:30.469821
"Moura Filho, Augusto César Luitgards",17,2250,2025-12-30T17:11:30.469821
"Moura, Alex Sando Calheiros de",1,2250,2025-12-30T17:11:30.469821
"Moura, Alex Sandro Calheiros de",7,2250,2025-12-30T17:11:30.469821
"Moura, Cristiane Faiad",1,2250,2025-12-30T17:11:30.469821
"Moura, Cristiane Faiad de",13,2250,2025-12-30T17:11:30.469821
"Moura, Cristina  Pantoja de",1,2250,2025-12-30T17:11:30.469821
"Moura, Cristina Patriota de",12,2250,2025-12-30T17:11:30.469821
"Moura, Dione Oliveira",25,2250,2025-12-30T17:11:30.469821
"Moura, Erly Catarina de",2,2250,2025-12-30T17:11:30.469821
"Moura, Flávio Leonardo Cavalcanti de",3,2250,2025-12-30T17:11:30.469821
"Moura, Leides Barroso Azevedo",13,2250,2025-12-30T17:11:30.469821
"Moura, Márcia Abrahão",16,2250,2025-12-30T17:11:30.469821
"Moura, Maria da Glória da Veiga",2,2250,2025-12-30T17:11:30.469821
"Moura, Ricardo José",1,2250,2025-12-30T17:11:30.469821
"Moura, Ricardo José de",5,2250,2025-12-30T17:11:30.469821
"Muehlmann, Luis Alexandre",14,2250,2025-12-30T17:11:30.469821
"Mueller, Bernardo",2,2250,2025-12-30T17:11:30.469821
"Mueller, Bernardo Pinheiro Machado",50,2250,2025-12-30T17:11:30.469821
"Mueller, Charles Curt",3,2250,2025-12-30T17:11:30.469821
"Mueller, Suzana Pinheiro Machado",39,2250,2025-12-30T17:11:30.469821
"Mukai, Yuki",2,2250,2025-12-30T17:11:30.469821
"Mukai, Yûki",21,2250,2025-12-30T17:11:30.469821
"Mulholand, Timothy Martin",1,2250,2025-12-30T17:11:30.469821
"Mulholland, Timothy Martin",1,2250,2025-12-30T17:11:30.469821
"Müller Júnior, Adalberto",11,2250,2025-12-30T17:11:30.469821
"Müller, Daniel",3,2250,2025-12-30T17:11:30.469821
"Müller, Fernanda",9,2250,2025-12-30T17:11:30.469821
"Munari, Denize Bouttelet",3,2250,2025-12-30T17:11:30.469821
"Mundayatan, Haridasan",1,2250,2025-12-30T17:11:30.469821
"Mundim, Kleber Carlos",16,2300,2025-12-30T17:11:32.687001
"Mundim, Maria Suely Pedrosa",2,2300,2025-12-30T17:11:32.687001
"Mundim, Tiago Elias",1,2300,2025-12-30T17:11:32.687001
"Munhoz, Cássia Beatriz Rodrigues",23,2300,2025-12-30T17:11:32.687001
"Muniz, Cristiano Alberto",30,2300,2025-12-30T17:11:32.687001
"Muniz, Diva do Couto Gontijo",27,2300,2025-12-30T17:11:32.687001
"Muñoz Arboleda, Daniel Mauricio",11,2300,2025-12-30T17:11:32.687001
"Muñoz, Ivette Kafure",1,2300,2025-12-30T17:11:32.687001
"Murata, Luci Sayori",5,2300,2025-12-30T17:11:32.687001
"Murta, Maria Márcia",7,2300,2025-12-30T17:11:32.687001
"Murta, Sheila Giardini",25,2300,2025-12-30T17:11:32.687001
"Muterlle, Palloma Vieira",21,2300,2025-12-30T17:11:32.687001
Nadjar Nitz Silva Lociks de,1,2300,2025-12-30T17:11:32.687001
"Nagata, Alice Kazuko Inoue",26,2300,2025-12-30T17:11:32.687001
"Nagata, Tatsuya",28,2300,2025-12-30T17:11:32.687001
"Nagato, Yosiaki",1,2300,2025-12-30T17:11:32.687001
"Nakagawa, Eliana Mitsue Takeshita",4,2300,2025-12-30T17:11:32.687001
"Nakagome, Patricia Trindade",4,2300,2025-12-30T17:11:32.687001
"Nakagome, Patrícia Trindade",12,2300,2025-12-30T17:11:32.687001
"Nakanishi, Márcio",2,2300,2025-12-30T17:11:32.687001
"Nakano, Eduardo Yoshio",18,2300,2025-12-30T17:11:32.687001
"Nakayama, Haruka",8,2300,2025-12-30T17:11:32.687001
"Nalon, Cláudia",4,2300,2025-12-30T17:11:32.687001
"Nandy, Ashis",1,2300,2025-12-30T17:11:32.687001
"Nantes Sobrinho, Daniele",7,2300,2025-12-30T17:11:32.687001
"Nantua, Maria do Socorro Evangelista",1,2300,2025-12-30T17:11:32.687001
"Nappo, Mauro Eloi",11,2300,2025-12-30T17:11:32.687001
"Nardoto, Gabriela Bielefeld",19,2300,2025-12-30T17:11:32.687001
"Narita, Flávia Motoyama",6,2300,2025-12-30T17:11:32.687001
"Nascimento Júnior, Antônio",39,2300,2025-12-30T17:11:32.687001
"Nascimento, Anderson Clayton Alves",25,2300,2025-12-30T17:11:32.687001
"Nascimento, Carlos Tadeu Carvalho do",8,2300,2025-12-30T17:11:32.687001
"Nascimento, Cláudia Jorge do",3,2300,2025-12-30T17:11:32.687001
"Nascimento, Daniel Lima",1,2300,2025-12-30T17:11:32.687001
"Nascimento, Elimar Pinheiro do",43,2300,2025-12-30T17:11:32.687001
"Nascimento, Francisco Assis de Oliveira",26,2300,2025-12-30T17:11:32.687001
"Nascimento, Jorge Faber do",1,2300,2025-12-30T17:11:32.687001
"Nascimento, Leandro",3,2300,2025-12-30T17:11:32.687001
"Nascimento, Leandro Gonçalves do",2,2300,2025-12-30T17:11:32.687001
"Nascimento, Maria Elenita Menezes",12,2300,2025-12-30T17:11:32.687001
"Nascimento, Paulo César",16,2300,2025-12-30T17:11:32.687001
"Nascimento, Paulo Gustavo Barboni Dantas",8,2300,2025-12-30T17:11:32.687001
"Nascimento, Roberta Simões",7,2300,2025-12-30T17:11:32.687001
"Nascimento, Roselir de Oliveira",1,2300,2025-12-30T17:11:32.687001
"Nascimento, Sheila Tavares",1,2300,2025-12-30T17:11:32.687001
"Nascimento, Solano dos Santos",4,2300,2025-12-30T17:11:32.687001
"Nascimento, Wanderson Flor do",25,2300,2025-12-30T17:11:32.687001
"Nascimento, Warley Marcos",11,2300,2025-12-30T17:11:32.687001
"Nassar, Nagib Mohammed Abdalla",7,2300,2025-12-30T17:11:32.687001
"Nassaralla Júnior, João Jorge",1,2300,2025-12-30T17:11:32.687001
"Nasuti, Stéphanie",10,2350,2025-12-30T17:11:34.907252
"Nasuti, Stephanie Caroline",3,2350,2025-12-30T17:11:34.907252
"Navarro, Rodrigo Diana",13,2350,2025-12-30T17:11:34.907252
"Navegantes, Wildo Araújo",1,2350,2025-12-30T17:11:34.907252
"Naves, Janeth de Oliveira Silva",13,2350,2025-12-30T17:11:34.907252
"Naves, Luciana Ansaneli",16,2350,2025-12-30T17:11:34.907252
"Naves, Marcio Antonio",2,2350,2025-12-30T17:11:34.907252
"Naves, Maria Margareth Veloso",1,2350,2025-12-30T17:11:34.907252
"Naves, Rozana Reigota",26,2350,2025-12-30T17:11:34.907252
"Nazaré, Sérgio Ricardo Miranda",3,2350,2025-12-30T17:11:34.907252
"Neder, José Alberto",1,2350,2025-12-30T17:11:34.907252
"Neder, Ricardo Toledo",3,2350,2025-12-30T17:11:34.907252
"Negreiros, Fauston",4,2350,2025-12-30T17:11:34.907252
"Negri, Camilo",19,2350,2025-12-30T17:11:34.907252
"Nehme, Cláudio Chauke",1,2350,2025-12-30T17:11:34.907252
"Neiva, Elaine Rabelo",29,2350,2025-12-30T17:11:34.907252
"Nepomuceno, Antônio Alberto",33,2350,2025-12-30T17:11:34.907252
"Nery, Alexandre Solon",2,2350,2025-12-30T17:11:34.907252
"Neto, Leopoldo Luiz dos Santos",1,2350,2025-12-30T17:11:34.907252
"Netto, Menelick de Carvalho",2,2350,2025-12-30T17:11:34.907252
"Netto, Olgamir Francisco de Carvalho",1,2350,2025-12-30T17:11:34.907252
"Neubern, Maurício da Silva",11,2350,2025-12-30T17:11:34.907252
"Neumann, Clóvis",1,2350,2025-12-30T17:11:34.907252
"Neves, Angela Vieira",13,2350,2025-12-30T17:11:34.907252
"Neves, Ângela Vieira",2,2350,2025-12-30T17:11:34.907252
"Neves, Fabrício Monteiro",10,2350,2025-12-30T17:11:34.907252
"Neves, Francisco de Assis Rocha",41,2350,2025-12-30T17:11:34.907252
"Neves, Jairo Pereira",17,2350,2025-12-30T17:11:34.907252
"Neves, Marcelo",1,2350,2025-12-30T17:11:34.907252
"Neves, Marcelo da Costa Pinto",22,2350,2025-12-30T17:11:34.907252
"Neves, Marisa Maria Brito da Justa",7,2350,2025-12-30T17:11:34.907252
"Neves, Regina da Silva Pina",10,2350,2025-12-30T17:11:34.907252
"Neves, Renato Baumann",2,2350,2025-12-30T17:11:34.907252
"Neves-Pereira, Mônica Souza",1,2350,2025-12-30T17:11:34.907252
"Nicola, André Moraes",9,2350,2025-12-30T17:11:34.907252
"Nicola, Patrícia Albuquerque de Andrade",8,2350,2025-12-30T17:11:34.907252
"Nicolini, Eduardo Olívio Ravagni",4,2350,2025-12-30T17:11:34.907252
"Niederauer, Marcia Elenita Franca",3,2350,2025-12-30T17:11:34.907252
"Nilson, Ariplinio Antonio",2,2350,2025-12-30T17:11:34.907252
"Niyama, Jorge Katsumi",45,2350,2025-12-30T17:11:34.907252
"Nobre Júnior, Antonio Almeida",1,2350,2025-12-30T17:11:34.907252
"Nobre Júnior, Antonio de Almeida",3,2350,2025-12-30T17:11:34.907252
"Nóbrega, Carlos Augusto Moreira da",2,2350,2025-12-30T17:11:34.907252
"Nóbrega, Christus",1,2350,2025-12-30T17:11:34.907252
"Nóbrega, Christus Menezes da",13,2350,2025-12-30T17:11:34.907252
"Nobrega, Otávio de Toledo",4,2350,2025-12-30T17:11:34.907252
"Nóbrega, Otávio de Tolêdo",23,2350,2025-12-30T17:11:34.907252
"Nóbrega, Yanna Karla de Medeiros",17,2350,2025-12-30T17:11:34.907252
"Nogueira, Cristiano de Campos",4,2350,2025-12-30T17:11:34.907252
"Nogueira, Jorge Madeira",177,2350,2025-12-30T17:11:34.907252
"Nogueira, Julia Aparecida Devide",2,2400,2025-12-30T17:11:37.128080
"Nogueira, Júlia Aparecida Devidé",14,2400,2025-12-30T17:11:37.128080
"Nogueira, Mônica Celeida Rabelo",28,2400,2025-12-30T17:11:37.128080
"Nogueira, Solange da Costa",1,2400,2025-12-30T17:11:37.128080
"Nogueról, Luiz Paulo",1,2400,2025-12-30T17:11:37.128080
"Nogueról, Luiz Paulo Ferreira",1,2400,2025-12-30T17:11:37.128080
"Nolasco, Danilo",1,2400,2025-12-30T17:11:37.128080
"Nolasco, Fábio Mascarenhas",2,2400,2025-12-30T17:11:37.128080
"Noronha, Eliane Ferreira",20,2400,2025-12-30T17:11:37.128080
"Noronha, Elza Ferreira",11,2400,2025-12-30T17:11:37.128080
"Noronha, Marcos Aurélio Marques",1,2400,2025-12-30T17:11:37.128080
"Novaes, Maria Rita Carvalho Garbi",18,2400,2025-12-30T17:11:37.128080
"Novelli, Ana Lucia Romero",1,2400,2025-12-30T17:11:37.128080
"Nowak, Jörg",4,2400,2025-12-30T17:11:37.128080
"Nunes, Alia Maria Barrios González",3,2400,2025-12-30T17:11:37.128080
"Nunes, André",22,2400,2025-12-30T17:11:37.128080
"Nunes, Benedito",1,2400,2025-12-30T17:11:37.128080
"Nunes, Brasilmar Ferreira",10,2400,2025-12-30T17:11:37.128080
"Nunes, Christiane Girard Ferreira",31,2400,2025-12-30T17:11:37.128080
"Nunes, Danielle Montenegro Salamone",4,2400,2025-12-30T17:11:37.128080
"Nunes, Eliana dos Reis",4,2400,2025-12-30T17:11:37.128080
"Nunes, Jorge Amaury Maia",9,2400,2025-12-30T17:11:37.128080
"Nunes, José Walter",21,2400,2025-12-30T17:11:37.128080
"Nunes, Maria Alzira de Araújo",7,2400,2025-12-30T17:11:37.128080
"Nunes, Rafael Rabelo",10,2400,2025-12-30T17:11:37.128080
"Nuñez Del Prado, Zenón José Guzmán",1,2400,2025-12-30T17:11:37.128080
"Nuto, João Vianney Cavalcanti",20,2400,2025-12-30T17:11:37.128080
"Nze, Georges Daniel Amvame",3,2400,2025-12-30T17:11:37.128080
"Obara, Marcos Takashi",9,2400,2025-12-30T17:11:37.128080
"Odeh, Muna Muhammad",7,2400,2025-12-30T17:11:37.128080
"Odeh, Muna Muhammed",1,2400,2025-12-30T17:11:37.128080
"Odelius, Catarina Cecília",15,2400,2025-12-30T17:11:37.128080
"Oers, M.M. van",1,2400,2025-12-30T17:11:37.128080
"Oliva, Anderson Ribeiro",14,2400,2025-12-30T17:11:37.128080
"Oliva, Priscia",1,2400,2025-12-30T17:11:37.128080
"Oliveira Filho, Eduardo Cyrino",1,2400,2025-12-30T17:11:37.128080
"Oliveira Neto, José Carneiro da Cunha",29,2400,2025-12-30T17:11:37.128080
"Oliveira Neto, Osmundo Brilhante de",1,2400,2025-12-30T17:11:37.128080
"Oliveira Neto, Pedro Henrique de",11,2400,2025-12-30T17:11:37.128080
"Oliveira, Aderbal Carlos de",1,2400,2025-12-30T17:11:37.128080
"Oliveira, Alessandro Borges de Sousa",2,2400,2025-12-30T17:11:37.128080
"Oliveira, Alessandro Roberto de",5,2400,2025-12-30T17:11:37.128080
"Oliveira, Aline  Fonseca de",1,2400,2025-12-30T17:11:37.128080
"Oliveira, Aline Albuquerque Sant'Anna de",16,2400,2025-12-30T17:11:37.128080
"Oliveira, Aline Fonseca de",7,2400,2025-12-30T17:11:37.128080
"Oliveira, Aline Lima de",4,2400,2025-12-30T17:11:37.128080
"Oliveira, Amanda Flávio de",7,2400,2025-12-30T17:11:37.128080
"Oliveira, Ana Mansur de",2,2400,2025-12-30T17:11:37.128080
"Oliveira, André Luís Rossi de",1,2400,2025-12-30T17:11:37.128080
"Oliveira, Andrea Genovese de",1,2400,2025-12-30T17:11:37.128080
"Oliveira, Andreia",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Andréia de",8,2450,2025-12-30T17:11:39.357350
"Oliveira, Anelise Rizzolo de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Anete Maria de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Antonio Cleves Nunes",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Carina Costa de",14,2450,2025-12-30T17:11:39.357350
"Oliveira, Carlos Alberto da Silva",5,2450,2025-12-30T17:11:39.357350
"Oliveira, Carlos Augusto Costa Pires de",30,2450,2025-12-30T17:11:39.357350
"Oliveira, Carlos Augusto de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Cibele Brandão de",17,2450,2025-12-30T17:11:39.357350
"Oliveira, Claudinei Gouveia de",22,2450,2025-12-30T17:11:39.357350
"Oliveira, Cláudio Ladeira de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Cynthia Bisinoto Evangelista de",3,2450,2025-12-30T17:11:39.357350
"Oliveira, Daniela Mara de",5,2450,2025-12-30T17:11:39.357350
"Oliveira, Diego Madureira de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Diêgo Madureira de",8,2450,2025-12-30T17:11:39.357350
"Oliveira, Edgard Costa",16,2450,2025-12-30T17:11:39.357350
"Oliveira, Eliandre de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Eliane Braga de",12,2450,2025-12-30T17:11:39.357350
"Oliveira, Emerson Dionisio Gomes de",18,2450,2025-12-30T17:11:39.357350
"Oliveira, Érico José Souza de",3,2450,2025-12-30T17:11:39.357350
"Oliveira, Eugênio Alves Macedo",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Fabiana Lazzari de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Fernando Albuquerque de",24,2450,2025-12-30T17:11:39.357350
"Oliveira, Flavia Maria Guerra de Sousa Aranha",5,2450,2025-12-30T17:11:39.357350
"Oliveira, Gustavo Nunes de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Heibbe Cristhian Benedito de",13,2450,2025-12-30T17:11:39.357350
"Oliveira, Hélvio Frank de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Henrique Altemani de",3,2450,2025-12-30T17:11:39.357350
"Oliveira, Ione de Fátima",5,2450,2025-12-30T17:11:39.357350
"Oliveira, Itamar Freitas de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, James Cleiton Alves de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, José Carlos de",6,2450,2025-12-30T17:11:39.357350
"Oliveira, Julia Sonsin",3,2450,2025-12-30T17:11:39.357350
"Oliveira, Karin Eleonora Sávio de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Laudimar Alves de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Leandro Gonçalves",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Livia de Lacerda de",2,2450,2025-12-30T17:11:39.357350
"Oliveira, Loraine de Fátima",4,2450,2025-12-30T17:11:39.357350
"Oliveira, Luis Roberto Cardoso de",3,2450,2025-12-30T17:11:39.357350
"Oliveira, Luís Roberto Cardoso de",32,2450,2025-12-30T17:11:39.357350
"Oliveira, Luiz Guilherme de",36,2450,2025-12-30T17:11:39.357350
"Oliveira, Luiz Severino Macedo de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Márcio Nunes Iorio Aranha",24,2450,2025-12-30T17:11:39.357350
"Oliveira, Marco Aurélio Gonçalves de",26,2450,2025-12-30T17:11:39.357350
"Oliveira, Marcos Honorato de",8,2450,2025-12-30T17:11:39.357350
"Oliveira, Maria Cláudia Santos Lopes de",31,2450,2025-12-30T17:11:39.357350
"Oliveira, Maria Cristina de",5,2450,2025-12-30T17:11:39.357350
"Oliveira, Maria Liz Cunha de",1,2450,2025-12-30T17:11:39.357350
"Oliveira, Maria Regina Fernandes de",13,2450,2025-12-30T17:11:39.357350
"Oliveira, Maria Regina Vilarinho de",1,2500,2025-12-30T17:11:41.578269
"Oliveira, Paulo Eugênio Alves Macedo de",1,2500,2025-12-30T17:11:41.578269
